step,temp,press,KE,PE,E,Vol
35200,560.8531706,-6938.874798,37.77039628,-1920.800558,-1883.030162,6425.388944
35210,571.2618383,-7372.624816,38.47136317,-1921.502223,-1883.03086,6425.388944
35220,568.712933,-7214.11587,38.29970833,-1921.330767,-1883.031059,6425.388944
35230,549.4678847,-6333.412263,37.00365949,-1920.033912,-1883.030253,6425.388944
35240,531.3593543,-5500.508119,35.78414892,-1918.813415,-1883.029266,6425.388944
35250,535.6230997,-5595.027196,36.07128888,-1919.100723,-1883.029434,6425.388944
35260,559.1149116,-6516.160328,37.65333404,-1920.684005,-1883.030671,6425.388944
35270,576.6714252,-7273.57036,38.83566929,-1921.866961,-1883.031292,6425.388944
35280,573.9142117,-7227.370452,38.64998603,-1921.680929,-1883.030943,6425.388944
35290,556.9119948,-6535.109882,37.50497963,-1920.53549,-1883.03051,6425.388944
35300,536.8101968,-5677.72652,36.15123338,-1919.18127,-1883.030037,6425.388944
35310,525.9915125,-5255.268357,35.42265411,-1918.452161,-1883.029507,6425.388944
35320,534.7083764,-5735.252858,36.00968726,-1919.039562,-1883.029875,6425.388944
35330,554.4017539,-6736.132336,37.33592862,-1920.366702,-1883.030773,6425.388944
35340,565.6409739,-7334.148125,38.09282868,-1921.123802,-1883.030973,6425.388944
35350,562.1068537,-7142.134233,37.85482499,-1920.885471,-1883.030646,6425.388944
35360,550.642058,-6507.237722,37.08273365,-1920.112924,-1883.03019,6425.388944
35370,541.4614345,-6028.848054,36.46446882,-1919.494484,-1883.030015,6425.388944
35380,538.7069437,-5967.318774,36.27896892,-1919.309149,-1883.03018,6425.388944
35390,539.4052225,-6120.026397,36.32599418,-1919.356251,-1883.030257,6425.388944
35400,541.7576917,-6288.508757,36.48442012,-1919.514571,-1883.030151,6425.388944
35410,547.7665561,-6521.386112,36.88908431,-1919.919141,-1883.030056,6425.388944
35420,558.8707388,-6912.682677,37.63689034,-1920.667164,-1883.030274,6425.388944
35430,569.9586308,-7300.450625,38.38359927,-1921.41434,-1883.030741,6425.388944
35440,571.7879226,-7347.736252,38.50679208,-1921.537552,-1883.03076,6425.388944
35450,564.4054872,-7054.126199,38.0096254,-1921.039829,-1883.030204,6425.388944
35460,558.8098439,-6849.17979,37.6327894,-1920.66272,-1883.029931,6425.388944
35470,560.5515326,-6959.953149,37.75008261,-1920.780342,-1883.030259,6425.388944
35480,562.9037687,-7105.553712,37.90849286,-1920.939145,-1883.030653,6425.388944
35490,557.5042293,-6895.417043,37.54486339,-1920.575495,-1883.030632,6425.388944
35500,544.6254288,-6319.0524,36.67754655,-1919.707823,-1883.030277,6425.388944
35510,531.8799957,-5734.362803,35.81921127,-1918.849174,-1883.029963,6425.388944
35520,525.9307584,-5474.014789,35.41856266,-1918.448514,-1883.029951,6425.388944
35530,527.2095929,-5617.019409,35.50468517,-1918.534721,-1883.030036,6425.388944
35540,533.5973602,-6086.076026,35.93486639,-1918.96487,-1883.030004,6425.388944
35550,545.0264807,-6784.126507,36.7045552,-1919.734515,-1883.02996,6425.388944
35560,561.273443,-7587.384161,37.79869933,-1920.828938,-1883.030238,6425.388944
35570,575.9175456,-8228.817595,38.78489962,-1921.815622,-1883.030723,6425.388944
35580,578.5138744,-8342.978723,38.95974818,-1921.990763,-1883.031014,6425.388944
35590,563.8198386,-7755.713647,37.97018516,-1921.000871,-1883.030685,6425.388944
35600,540.314798,-6859.364845,36.38724912,-1919.417154,-1883.029905,6425.388944
35610,526.0832549,-6432.213039,35.42883246,-1918.458189,-1883.029356,6425.388944
35620,533.6381349,-6946.353567,35.93761234,-1918.967153,-1883.029541,6425.388944
35630,558.7431306,-8126.53845,37.62829662,-1920.658598,-1883.030301,6425.388944
35640,584.1256871,-9202.086448,39.3376731,-1922.368633,-1883.03096,6425.388944
35650,594.2250085,-9566.193411,40.01780721,-1923.04892,-1883.031112,6425.388944
35660,585.0431664,-9137.564154,39.39946031,-1922.43029,-1883.03083,6425.388944
35670,563.0511144,-8209.340215,37.91841579,-1920.948817,-1883.030401,6425.388944
35680,539.3061213,-7219.1216,36.31932026,-1919.349176,-1883.029856,6425.388944
35690,526.796883,-6720.129463,35.47689141,-1918.506377,-1883.029486,6425.388944
35700,533.6290233,-7076.492326,35.93699873,-1918.966744,-1883.029745,6425.388944
35710,554.1627476,-8008.481893,37.31983285,-1920.350376,-1883.030543,6425.388944
35720,571.5798383,-8715.415643,38.49277874,-1921.523912,-1883.031133,6425.388944
35730,573.7344507,-8678.185425,38.63788011,-1921.66881,-1883.03093,6425.388944
35740,564.6188741,-8089.72223,38.02399584,-1921.054465,-1883.030469,6425.388944
35750,554.576496,-7377.004138,37.34769655,-1920.378066,-1883.030369,6425.388944
35760,547.6557437,-6765.916635,36.8816217,-1919.912042,-1883.03042,6425.388944
35770,544.3256827,-6415.835197,36.65736029,-1919.687638,-1883.030277,6425.388944
35780,547.0781081,-6503.006996,36.84272109,-1919.873014,-1883.030293,6425.388944
35790,554.5945496,-6944.213463,37.34891236,-1920.379509,-1883.030596,6425.388944
35800,559.719807,-7341.747441,37.69407044,-1920.724834,-1883.030763,6425.388944
35810,558.0601753,-7414.666524,37.58230331,-1920.612864,-1883.030561,6425.388944
35820,552.8913234,-7269.810329,37.23420938,-1920.264502,-1883.030293,6425.388944
35830,549.4788664,-7171.526999,37.00439905,-1920.034625,-1883.030226,6425.388944
35840,549.5786259,-7234.997124,37.0111173,-1920.041359,-1883.030241,6425.388944
35850,553.1321458,-7404.419218,37.25042745,-1920.280642,-1883.030215,6425.388944
35860,560.4949078,-7602.676209,37.74626924,-1920.776561,-1883.030291,6425.388944
35870,569.2576445,-7710.739652,38.33639168,-1921.367035,-1883.030644,6425.388944
35880,571.9059238,-7508.560191,38.51473881,-1921.54562,-1883.030881,6425.388944
35890,563.4927105,-6909.888131,37.94815487,-1920.97887,-1883.030715,6425.388944
35900,548.7795489,-6181.569223,36.95730384,-1919.987411,-1883.030107,6425.388944
35910,540.6126942,-5819.17322,36.4073108,-1919.437276,-1883.029965,6425.388944
35920,542.3612515,-5928.568553,36.52506658,-1919.555507,-1883.030441,6425.388944
35930,545.2349781,-6149.447436,36.71859636,-1919.749102,-1883.030506,6425.388944
35940,546.7883076,-6326.623091,36.82320462,-1919.853402,-1883.030198,6425.388944
35950,551.5909097,-6598.198857,37.14663362,-1920.176895,-1883.030261,6425.388944
35960,557.9026316,-6918.198785,37.57169361,-1920.602333,-1883.03064,6425.388944
35970,558.2971328,-7018.46008,37.59826111,-1920.628999,-1883.030738,6425.388944
35980,551.3180443,-6893.875261,37.12825763,-1920.158646,-1883.030389,6425.388944
35990,544.5791308,-6929.306594,36.67442863,-1919.704474,-1883.030046,6425.388944
36000,545.8851951,-7430.074104,36.76238492,-1919.792413,-1883.030028,6425.388944
36010,555.234326,-8196.193587,37.3919978,-1920.422492,-1883.030494,6425.388944
36020,563.1546149,-8659.180398,37.92538598,-1920.956206,-1883.03082,6425.388944
36030,563.0096159,-8561.77373,37.91562109,-1920.946179,-1883.030558,6425.388944
36040,559.652672,-8214.720002,37.68954926,-1920.71971,-1883.030161,6425.388944
36050,560.9277823,-7976.049394,37.77542098,-1920.805558,-1883.030137,6425.388944
36060,566.5950478,-7825.152113,38.15708034,-1921.187663,-1883.030583,6425.388944
36070,566.946529,-7457.508784,38.18075067,-1921.211644,-1883.030893,6425.388944
36080,556.0641034,-6780.770832,37.44787877,-1920.478237,-1883.030358,6425.388944
36090,545.0232851,-6275.831753,36.70433999,-1919.733912,-1883.029572,6425.388944
36100,549.4557485,-6500.839702,37.00284218,-1920.032564,-1883.029722,6425.388944
36110,566.0610187,-7266.541253,38.12111639,-1921.15182,-1883.030703,6425.388944
36120,575.1135562,-7761.552748,38.73075533,-1921.761915,-1883.031159,6425.388944
36130,567.4212682,-7570.025206,38.21272176,-1921.243359,-1883.030637,6425.388944
36140,553.7893516,-7032.88264,37.29468667,-1920.324853,-1883.030166,6425.388944
36150,545.6407911,-6555.464875,36.74592565,-1919.776161,-1883.030235,6425.388944
36160,543.6051346,-6242.961624,36.60883531,-1919.639254,-1883.030419,6425.388944
36170,544.3960706,-6146.527872,36.66210053,-1919.692541,-1883.03044,6425.388944
36180,547.7802863,-6420.487972,36.89000896,-1919.920167,-1883.030158,6425.388944
36190,558.3353417,-7191.888939,37.60083427,-1920.630949,-1883.030114,6425.388944
36200,575.0067779,-8171.236176,38.7235644,-1921.754246,-1883.030681,6425.388944
36210,585.0390917,-8662.324266,39.3991859,-1922.430328,-1883.031142,6425.388944
36220,578.6895662,-8300.177067,38.97158006,-1922.002335,-1883.030755,6425.388944
36230,564.1706448,-7556.523145,37.99381004,-1921.023765,-1883.029954,6425.388944
36240,558.0500365,-7186.9073,37.58162052,-1920.611541,-1883.029921,6425.388944
36250,561.9555535,-7275.328419,37.84463575,-1920.87524,-1883.030604,6425.388944
36260,562.9538843,-7286.67466,37.91186787,-1920.942758,-1883.030891,6425.388944
36270,555.5849422,-6985.261933,37.41560989,-1920.445955,-1883.030345,6425.388944
36280,549.9021344,-6779.184699,37.03290384,-1920.062924,-1883.03002,6425.388944
36290,551.4644469,-6898.110402,37.13811705,-1920.168637,-1883.03052,6425.388944
36300,550.3761469,-6962.50854,37.06482599,-1920.095641,-1883.030815,6425.388944
36310,540.8968016,-6708.634096,36.42644388,-1919.456654,-1883.03021,6425.388944
36320,535.4134949,-6575.363623,36.05717314,-1919.086653,-1883.02948,6425.388944
36330,548.4528494,-7109.233524,36.93530241,-1919.965067,-1883.029765,6425.388944
36340,573.6623246,-8025.586703,38.63302281,-1921.663855,-1883.030832,6425.388944
36350,588.2705639,-8374.635447,39.6168079,-1922.6483,-1883.031492,6425.388944
36360,578.1987799,-7595.812574,38.93852829,-1921.969638,-1883.03111,6425.388944
36370,552.610161,-6202.927983,37.21527463,-1920.245294,-1883.03002,6425.388944
36380,535.9042947,-5356.272852,36.09022582,-1919.11959,-1883.029364,6425.388944
36390,542.1891111,-5639.790552,36.51347387,-1919.54345,-1883.029976,6425.388944
36400,559.7711386,-6499.74253,37.69752734,-1920.728278,-1883.030751,6425.388944
36410,571.3786855,-7124.450366,38.47923219,-1921.510179,-1883.030947,6425.388944
36420,571.4193434,-7247.33103,38.48197029,-1921.51266,-1883.03069,6425.388944
36430,565.0358935,-7091.663341,38.05207981,-1921.08241,-1883.03033,6425.388944
36440,559.3798571,-6885.515936,37.67117667,-1920.701611,-1883.030434,6425.388944
36450,553.5430125,-6601.842338,37.27809708,-1920.308695,-1883.030598,6425.388944
36460,545.6962929,-6285.790219,36.74966339,-1919.779995,-1883.030332,6425.388944
36470,541.6702845,-6247.031231,36.47853373,-1919.508612,-1883.030079,6425.388944
36480,546.3616319,-6631.683601,36.79447034,-1919.824799,-1883.030329,6425.388944
36490,554.3363045,-7083.947232,37.33152096,-1920.362281,-1883.03076,6425.388944
36500,556.7617504,-7168.153197,37.49486149,-1920.525558,-1883.030697,6425.388944
36510,554.4948585,-6942.935108,37.34219871,-1920.372523,-1883.030324,6425.388944
36520,555.1783723,-6797.535989,37.38822962,-1920.418382,-1883.030152,6425.388944
36530,562.3397351,-6908.778821,37.87050828,-1920.900911,-1883.030402,6425.388944
36540,570.595712,-7059.48797,38.42650321,-1921.457364,-1883.030861,6425.388944
36550,570.6256692,-6905.858137,38.42852066,-1921.45949,-1883.03097,6425.388944
36560,560.8575138,-6461.463854,37.77068878,-1920.801206,-1883.030517,6425.388944
36570,551.7385422,-6242.183366,37.15657587,-1920.186511,-1883.029935,6425.388944
36580,555.3240088,-6689.831494,37.39803745,-1920.428122,-1883.030084,6425.388944
36590,567.8790815,-7490.10283,38.24355299,-1921.274405,-1883.030852,6425.388944
36600,573.1645,-7862.900774,38.59949704,-1921.630582,-1883.031085,6425.388944
36610,564.5329203,-7499.44178,38.01820732,-1921.04903,-1883.030822,6425.388944
36620,547.4053228,-6698.192818,36.86475722,-1919.895154,-1883.030396,6425.388944
36630,532.8369993,-6005.982861,35.88366024,-1918.913505,-1883.029845,6425.388944
36640,532.7129762,-5917.662742,35.87530796,-1918.90524,-1883.029932,6425.388944
36650,545.5521235,-6393.538163,36.73995437,-1919.770491,-1883.030537,6425.388944
36660,558.9090763,-6943.118718,37.63947216,-1920.670302,-1883.03083,6425.388944
36670,565.2148997,-7205.224472,38.0641349,-1921.09502,-1883.030885,6425.388944
36680,563.27598,-7064.071709,37.93355926,-1920.964245,-1883.030685,6425.388944
36690,558.0728718,-6715.129272,37.58315835,-1920.613476,-1883.030318,6425.388944
36700,556.7735153,-6514.077962,37.49565379,-1920.526009,-1883.030355,6425.388944
36710,559.1357602,-6545.419348,37.65473808,-1920.685159,-1883.030421,6425.388944
36720,562.670338,-6651.015775,37.89277258,-1920.923299,-1883.030527,6425.388944
36730,563.9953076,-6630.519615,37.98200204,-1921.01277,-1883.030768,6425.388944
36740,558.3334753,-6344.478167,37.60070858,-1920.631464,-1883.030755,6425.388944
36750,546.8407838,-5920.130413,36.8267386,-1919.857103,-1883.030365,6425.388944
36760,538.0615343,-5721.792473,36.23550412,-1919.265604,-1883.0301,6425.388944
36770,538.0431748,-5941.473113,36.23426771,-1919.264427,-1883.030159,6425.388944
36780,545.4329973,-6475.133849,36.73193187,-1919.762286,-1883.030354,6425.388944
36790,555.4890614,-7150.772534,37.40915284,-1920.439614,-1883.030461,6425.388944
36800,564.6687667,-7818.427736,38.02735583,-1921.057989,-1883.030633,6425.388944
36810,569.055904,-8256.098288,38.32280556,-1921.353492,-1883.030687,6425.388944
36820,568.1304882,-8372.607553,38.26048386,-1921.290771,-1883.030287,6425.388944
36830,569.4430492,-8396.322147,38.34887767,-1921.378945,-1883.030067,6425.388944
36840,576.695911,-8504.16549,38.83731828,-1921.867827,-1883.030509,6425.388944
36850,580.5401899,-8472.24602,39.09620945,-1922.127288,-1883.031079,6425.388944
36860,569.1173065,-7890.081081,38.32694068,-1921.35801,-1883.031069,6425.388944
36870,543.3831267,-6739.149105,36.59388429,-1919.624214,-1883.03033,6425.388944
36880,520.3208363,-5667.798597,35.04076505,-1918.07025,-1883.029485,6425.388944
36890,517.9097567,-5416.624147,34.87839202,-1917.908112,-1883.02972,6425.388944
36900,532.1375159,-5901.856319,35.83655385,-1918.867265,-1883.030711,6425.388944
36910,542.5821953,-6338.412862,36.53994594,-1919.571188,-1883.031242,6425.388944
36920,537.788199,-6281.89207,36.21709648,-1919.247865,-1883.030768,6425.388944
36930,527.2263649,-6048.620672,35.50581467,-1918.535777,-1883.029962,6425.388944
36940,527.1706904,-6184.824317,35.5020653,-1918.53198,-1883.029915,6425.388944
36950,538.8329648,-6708.515977,36.28745575,-1919.317879,-1883.030423,6425.388944
36960,551.0999874,-7202.075532,37.11357269,-1920.144255,-1883.030682,6425.388944
36970,557.2026827,-7442.530602,37.52455587,-1920.555022,-1883.030467,6425.388944
36980,560.1826404,-7561.854466,37.72523974,-1920.75552,-1883.03028,6425.388944
36990,563.6371202,-7706.613869,37.95788008,-1920.988226,-1883.030346,6425.388944
37000,566.5821451,-7824.981765,38.15621141,-1921.186655,-1883.030444,6425.388944
37010,567.1781886,-7833.593211,38.19635168,-1921.226818,-1883.030467,6425.388944
37020,565.7506827,-7780.448018,38.10021696,-1921.130554,-1883.030337,6425.388944
37030,564.8504795,-7758.993743,38.0395932,-1921.070014,-1883.030421,6425.388944
37040,563.4212889,-7712.304615,37.94334502,-1920.973828,-1883.030483,6425.388944
37050,560.5488375,-7605.159458,37.74990111,-1920.780281,-1883.030379,6425.388944
37060,558.2960196,-7530.269198,37.59818614,-1920.628574,-1883.030388,6425.388944
37070,557.1899013,-7554.029762,37.52369512,-1920.554121,-1883.030426,6425.388944
37080,557.3994796,-7719.390662,37.53780907,-1920.56807,-1883.030261,6425.388944
37090,562.3505154,-8066.185282,37.87123427,-1920.901427,-1883.030193,6425.388944
37100,571.6876543,-8388.934509,38.50003955,-1921.530834,-1883.030794,6425.388944
37110,573.1232315,-8172.748797,38.59671783,-1921.627774,-1883.031056,6425.388944
37120,560.9336539,-7297.729113,37.77581639,-1920.806371,-1883.030554,6425.388944
37130,545.0160682,-6288.015879,36.70385398,-1919.734005,-1883.030151,6425.388944
37140,535.3985158,-5684.595886,36.05616438,-1919.08622,-1883.030055,6425.388944
37150,536.0458078,-5741.381434,36.09975596,-1919.129811,-1883.030055,6425.388944
37160,546.3372069,-6431.975434,36.79282545,-1919.823324,-1883.030499,6425.388944
37170,557.261923,-7352.213741,37.52854538,-1920.559271,-1883.030725,6425.388944
37180,563.3308562,-8091.821041,37.93725487,-1920.967757,-1883.030502,6425.388944
37190,566.6746665,-8431.753155,38.16244222,-1921.193067,-1883.030625,6425.388944
37200,565.216258,-8172.390455,38.06422638,-1921.094786,-1883.03056,6425.388944
37210,560.2199162,-7508.742972,37.72775006,-1920.758032,-1883.030282,6425.388944
37220,557.3635556,-6957.484468,37.53538978,-1920.565549,-1883.030159,6425.388944
37230,560.0353315,-6872.340719,37.71531929,-1920.745375,-1883.030055,6425.388944
37240,568.5945417,-7245.453625,38.29173532,-1921.322184,-1883.030448,6425.388944
37250,574.1628531,-7584.10807,38.66673067,-1921.697581,-1883.030851,6425.388944
37260,567.9768103,-7392.590287,38.25013449,-1921.280919,-1883.030784,6425.388944
37270,551.4833902,-6683.760688,37.13939277,-1920.169894,-1883.030502,6425.388944
37280,532.8708217,-5893.03461,35.88593799,-1918.916003,-1883.030065,6425.388944
37290,523.3987102,-5567.066843,35.24804304,-1918.277805,-1883.029762,6425.388944
37300,529.9719901,-5971.151104,35.69071752,-1918.720717,-1883.029999,6425.388944
37310,547.0073345,-6787.001298,36.83795488,-1919.868602,-1883.030648,6425.388944
37320,560.0689309,-7353.948074,37.71758202,-1920.748645,-1883.031063,6425.388944
37330,559.9758115,-7306.105756,37.71131094,-1920.742152,-1883.030841,6425.388944
37340,551.8460859,-6904.076917,37.16381834,-1920.194001,-1883.030183,6425.388944
37350,549.8819309,-6757.873481,37.03154324,-1920.061459,-1883.029916,6425.388944
37360,559.448667,-7045.856612,37.67581064,-1920.706326,-1883.030516,6425.388944
37370,568.9882399,-7262.819741,38.31824875,-1921.349312,-1883.031064,6425.388944
37380,566.873321,-6939.040485,38.17582052,-1921.206931,-1883.031111,6425.388944
37390,552.841234,-6145.319059,37.23083614,-1920.261499,-1883.030663,6425.388944
37400,537.4990088,-5385.607977,36.19762111,-1919.227792,-1883.030171,6425.388944
37410,532.9295067,-5189.04574,35.88989011,-1918.919766,-1883.029876,6425.388944
37420,545.5293423,-5836.149162,36.73842018,-1919.76844,-1883.03002,6425.388944
37430,570.2294837,-7076.373666,38.40183973,-1921.4326,-1883.03076,6425.388944
37440,590.067989,-8167.868777,39.73785466,-1922.769174,-1883.03132,6425.388944
37450,591.8869764,-8487.541571,39.86035352,-1922.89159,-1883.031236,6425.388944
37460,576.9527431,-8044.444761,38.85461452,-1921.885312,-1883.030697,6425.388944
37470,556.8418494,-7297.35736,37.50025572,-1920.530556,-1883.0303,6425.388944
37480,541.8290871,-6708.939036,36.48922822,-1919.519268,-1883.03004,6425.388944
37490,539.0767732,-6645.594948,36.30387491,-1919.333784,-1883.029909,6425.388944
37500,550.8545899,-7232.230665,37.09704651,-1920.127394,-1883.030348,6425.388944
37510,568.0670742,-8105.090055,38.25621327,-1921.287013,-1883.0308,6425.388944
37520,579.2694864,-8633.826588,39.01063452,-1922.041786,-1883.031152,6425.388944
37530,575.8010048,-8334.860036,38.77705124,-1921.808287,-1883.031236,6425.388944
37540,557.1100114,-7314.087387,37.51831497,-1920.548914,-1883.030599,6425.388944
37550,537.9199126,-6432.467068,36.22596667,-1919.255746,-1883.029779,6425.388944
37560,535.4206238,-6482.46386,36.05765323,-1919.087557,-1883.029904,6425.388944
37570,547.2389263,-7180.868934,36.85355133,-1919.88422,-1883.030669,6425.388944
37580,557.6330905,-7681.890292,37.55354149,-1920.58439,-1883.030849,6425.388944
37590,561.202335,-7717.050886,37.7939106,-1920.824493,-1883.030582,6425.388944
37600,562.1241365,-7539.714894,37.85598889,-1920.886555,-1883.030566,6425.388944
37610,561.6375915,-7396.123078,37.82322274,-1920.853692,-1883.030469,6425.388944
37620,562.3643301,-7527.776481,37.87216462,-1920.902286,-1883.030122,6425.388944
37630,570.140597,-8106.084916,38.3958537,-1921.426123,-1883.03027,6425.388944
37640,580.8798913,-8784.792599,39.11908649,-1922.150039,-1883.030952,6425.388944
37650,580.828347,-8852.832714,39.11561526,-1922.146813,-1883.031198,6425.388944
37660,566.5688444,-8174.556986,38.15531568,-1921.185738,-1883.030422,6425.388944
37670,555.0400192,-7523.179091,37.3789123,-1920.40868,-1883.029767,6425.388944
37680,559.6375149,-7498.768095,37.68852852,-1920.718856,-1883.030327,6425.388944
37690,569.9509931,-7717.333099,38.38308491,-1921.414043,-1883.030958,6425.388944
37700,572.6611839,-7627.425402,38.56560145,-1921.596405,-1883.030803,6425.388944
37710,570.1018699,-7330.725284,38.39324564,-1921.423698,-1883.030452,6425.388944
37720,568.5274916,-7075.467869,38.28721987,-1921.318002,-1883.030783,6425.388944
37730,562.493887,-6687.676422,37.88088957,-1920.911765,-1883.030875,6425.388944
37740,550.5618173,-6174.481362,37.07732987,-1920.107591,-1883.030261,6425.388944
37750,544.1807677,-6024.340045,36.64760105,-1919.677572,-1883.02997,6425.388944
37760,549.0373746,-6449.463329,36.97466699,-1920.005013,-1883.030346,6425.388944
37770,557.7611198,-7079.788381,37.56216356,-1920.592814,-1883.03065,6425.388944
37780,563.9764533,-7522.050406,37.9807323,-1921.011213,-1883.030481,6425.388944
37790,570.1782908,-7720.179816,38.39839217,-1921.428816,-1883.030423,6425.388944
37800,576.2882823,-7666.289798,38.80986671,-1921.840785,-1883.030918,6425.388944
37810,572.3468063,-7154.367915,38.54442984,-1921.575575,-1883.031145,6425.388944
37820,554.7160472,-6201.67787,37.35709456,-1920.387566,-1883.030472,6425.388944
37830,538.6828937,-5472.038053,36.27734928,-1919.306925,-1883.029576,6425.388944
37840,543.1765987,-5703.911287,36.57997576,-1919.609728,-1883.029752,6425.388944
37850,565.3481632,-6822.746142,38.07310947,-1921.10374,-1883.030631,6425.388944
37860,586.0719991,-8008.894131,39.46874658,-1922.500011,-1883.031264,6425.388944
37870,589.5008917,-8393.727945,39.69966376,-1922.731053,-1883.03139,6425.388944
37880,572.5709093,-7702.108242,38.55952195,-1921.590221,-1883.030699,6425.388944
37890,549.3566383,-6528.491633,36.99616765,-1920.026121,-1883.029953,6425.388944
37900,536.4175028,-5735.187624,36.12478758,-1919.154561,-1883.029773,6425.388944
37910,538.9146542,-5740.870721,36.29295709,-1919.323016,-1883.030059,6425.388944
37920,550.9346693,-6327.984142,37.10243942,-1920.13302,-1883.030581,6425.388944
37930,561.6553423,-6941.2303,37.82441817,-1920.855276,-1883.030858,6425.388944
37940,565.3006389,-7226.521714,38.06990897,-1921.100655,-1883.030747,6425.388944
37950,564.2601189,-7260.828281,37.99983563,-1921.030359,-1883.030523,6425.388944
37960,563.2147321,-7270.990277,37.92943455,-1920.959924,-1883.030489,6425.388944
37970,562.4510391,-7289.639555,37.878004,-1920.908678,-1883.030674,6425.388944
37980,558.0237952,-7159.804941,37.57985331,-1920.610495,-1883.030642,6425.388944
37990,550.6692629,-6914.436503,37.08456575,-1920.114774,-1883.030209,6425.388944
38000,549.0860409,-6905.583657,36.9779444,-1920.007822,-1883.029878,6425.388944
38010,559.2091944,-7340.223284,37.65968347,-1920.689943,-1883.030259,6425.388944
38020,571.9476321,-7766.81938,38.51754764,-1921.548648,-1883.031101,6425.388944
38030,570.0704256,-7467.144516,38.39112804,-1921.422266,-1883.031138,6425.388944
38040,552.7750934,-6497.823859,37.22638193,-1920.25672,-1883.030338,6425.388944
38050,536.5385108,-5646.308236,36.13293681,-1919.162841,-1883.029904,6425.388944
38060,532.1387633,-5446.88276,35.83663786,-1918.866619,-1883.029981,6425.388944
38070,539.0073171,-5835.549333,36.29919743,-1919.329392,-1883.030195,6425.388944
38080,552.1574021,-6458.384422,37.18478379,-1920.215239,-1883.030455,6425.388944
38090,565.3950981,-6925.194832,38.07627028,-1921.107061,-1883.030791,6425.388944
38100,571.3040704,-6929.557572,38.47420728,-1921.505279,-1883.031071,6425.388944
38110,565.718307,-6526.284999,38.09803663,-1921.128685,-1883.030649,6425.388944
38120,558.4079155,-6298.615517,37.60572171,-1920.635713,-1883.029992,6425.388944
38130,563.2540396,-6802.01134,37.93208169,-1920.962116,-1883.030034,6425.388944
38140,578.9969557,-7775.846831,38.99228106,-1922.02304,-1883.030759,6425.388944
38150,589.675166,-8375.385442,39.71140018,-1922.742664,-1883.031264,6425.388944
38160,583.0492261,-8072.954211,39.26517933,-1922.296358,-1883.031179,6425.388944
38170,561.0696616,-7076.710786,37.78497577,-1920.815451,-1883.030476,6425.388944
38180,540.102288,-6221.263893,36.37293773,-1919.402589,-1883.029652,6425.388944
38190,537.943804,-6254.90318,36.22757563,-1919.257352,-1883.029777,6425.388944
38200,552.041323,-6995.729033,37.1769665,-1920.207691,-1883.030724,6425.388944
38210,562.5138082,-7533.084149,37.88223115,-1920.91338,-1883.031149,6425.388944
38220,559.3132114,-7347.900738,37.66668844,-1920.697366,-1883.030678,6425.388944
38230,551.3015071,-6854.66083,37.12714394,-1920.157284,-1883.03014,6425.388944
38240,550.1549612,-6742.810519,37.04993034,-1920.079985,-1883.030054,6425.388944
38250,557.8130497,-7205.595063,37.56566076,-1920.596069,-1883.030408,6425.388944
38260,566.4282408,-7813.683747,38.1458468,-1921.17669,-1883.030843,6425.388944
38270,566.345748,-7942.335867,38.14029135,-1921.171303,-1883.031011,6425.388944
38280,554.2812843,-7319.464741,37.32781565,-1920.35854,-1883.030724,6425.388944
38290,537.4221295,-6276.392215,36.1924437,-1919.222546,-1883.030102,6425.388944
38300,529.7134614,-5615.731172,35.67330703,-1918.7031,-1883.029793,6425.388944
38310,538.1032455,-5860.48103,36.23831314,-1919.268491,-1883.030178,6425.388944
38320,555.2195779,-6704.161275,37.3910046,-1920.421664,-1883.03066,6425.388944
38330,570.4894305,-7491.726916,38.41934573,-1921.450179,-1883.030833,6425.388944
38340,579.7821443,-7926.88965,39.04515922,-1922.075878,-1883.030719,6425.388944
38350,584.858931,-8149.673989,39.38705307,-1922.417803,-1883.030749,6425.388944
38360,584.9863283,-8261.916533,39.39563258,-1922.42658,-1883.030947,6425.388944
38370,577.2544518,-8173.402179,38.87493295,-1921.9056,-1883.030667,6425.388944
38380,566.9812507,-7965.602261,38.18308899,-1921.21343,-1883.030341,6425.388944
38390,560.8463891,-7803.177447,37.76993959,-1920.800266,-1883.030327,6425.388944
38400,559.77991,-7754.066941,37.69811805,-1920.728503,-1883.030385,6425.388944
38410,562.3745185,-7808.81538,37.87285075,-1920.90334,-1883.03049,6425.388944
38420,566.0673893,-7871.319831,38.12154542,-1921.152118,-1883.030572,6425.388944
38430,568.6394962,-7869.65366,38.29476276,-1921.325332,-1883.030569,6425.388944
38440,569.3512354,-7816.549104,38.34269451,-1921.373321,-1883.030626,6425.388944
38450,567.4400487,-7737.703754,38.21398653,-1921.244519,-1883.030532,6425.388944
38460,565.199581,-7677.566886,38.06310327,-1921.093428,-1883.030324,6425.388944
38470,566.8530601,-7686.809898,38.17445605,-1921.204821,-1883.030365,6425.388944
38480,571.6048533,-7678.121868,38.49446336,-1921.52514,-1883.030677,6425.388944
38490,573.6409224,-7459.241503,38.63158149,-1921.662339,-1883.030758,6425.388944
38500,571.1179948,-7088.762082,38.4616761,-1921.492271,-1883.030595,6425.388944
38510,567.0694314,-6860.245035,38.18902748,-1921.219509,-1883.030482,6425.388944
38520,563.9629809,-6933.74686,37.97982501,-1921.010296,-1883.030471,6425.388944
